MJD mag magerr band
58414.95538596 14.009 0.07 WISE_W1
58414.95538596 13.506 0.108 WISE_W2
58415.02071029 13.996 0.164 WISE_W2
58415.02071029 14.154 0.067 WISE_W1
58415.15161367 14.138 0.059 WISE_W1
58415.15161367 13.637 0.125 WISE_W2
58415.28251694 14.132 0.052 WISE_W1
58415.28251694 13.815 0.121 WISE_W2
58422.54650851 14.071 0.054 WISE_W1
58422.54650851 13.905 0.12 WISE_W2
58570.99687005 14.055 0.051 WISE_W1
58570.99687005 13.581 0.122 WISE_W2
58571.12726412 14.089 0.055 WISE_W1
58571.12726412 13.263 0.091 WISE_W2
58571.25854959 13.905 0.182 WISE_W2
58571.25854959 13.984 0.063 WISE_W1
58571.32400127 13.664 0.12 WISE_W2
58571.32400127 14.077 0.05 WISE_W1
58571.38945303 13.687 0.107 WISE_W2
58571.38945303 14.197 0.056 WISE_W1
58571.45439539 14.062 0.062 WISE_W1
58571.45439539 13.621 0.1 WISE_W2
58571.52022916 13.646 0.115 WISE_W2
58571.52022916 14.006 0.048 WISE_W1
58571.58568087 14.055 0.052 WISE_W1
58571.58568087 13.799 0.136 WISE_W2
58571.65113258 13.786 0.154 WISE_W2
58571.65113258 14.088 0.053 WISE_W1
58571.71658435 13.631 0.114 WISE_W2
58571.71658435 14.108 0.06 WISE_W1
58571.78190875 13.999 0.213 WISE_W2
58571.78190875 14.119 0.051 WISE_W1
58571.84736051 13.869 0.163 WISE_W2
58571.84736051 13.996 0.065 WISE_W1
58571.91281219 14.094 0.053 WISE_W1
58571.91281219 13.801 0.118 WISE_W2
58571.97826395 14.086 0.05 WISE_W1
58571.97826395 13.56 0.094 WISE_W2
58572.04358834 13.636 0.094 WISE_W2
58572.04358834 14.124 0.062 WISE_W1
58572.10904012 14.225 0.201 WISE_W2
58572.10904012 14.038 0.049 WISE_W1
58572.17398252 14.156 0.053 WISE_W1
58572.17398252 14.018 0.149 WISE_W2
58572.23943419 13.788 0.123 WISE_W2
58572.23943419 14.039 0.049 WISE_W1
58572.37071962 13.99 0.047 WISE_W1
58572.37071962 13.766 0.125 WISE_W2
58572.63239917 14.041 0.049 WISE_W1
58572.63239917 13.535 0.117 WISE_W2
58780.79447948 14.023 0.05 WISE_W1
58780.79447948 13.684 0.105 WISE_W2
58780.92538332 14.176 0.055 WISE_W1
