MJD mag magerr band
58385.51728514 14.445 0.262 WISE_W2
58385.58260942 14.709 0.117 WISE_W1
58385.58260942 14.752 0.281 WISE_W2
58385.58273674 14.664 0.257 WISE_W2
58385.58273674 15.011 0.126 WISE_W1
58385.64806108 14.869 0.14 WISE_W1
58385.71351269 14.857 0.098 WISE_W1
58385.71351269 15.168 0.501 WISE_W2
58385.77896435 14.376 0.197 WISE_W2
58385.77896435 14.654 0.087 WISE_W1
58385.84441601 14.987 0.12 WISE_W1
58385.84441601 14.152 0.183 WISE_W2
58385.97531932 14.176 0.199 WISE_W2
58385.97531932 14.684 0.132 WISE_W1
58386.10622263 14.151 0.214 WISE_W2
58386.10622263 14.603 0.085 WISE_W1
58393.30475875 14.546 0.426 WISE_W2
58393.30475875 15.022 0.13 WISE_W1
58393.30488611 14.53 0.094 WISE_W1
58393.30488611 14.487 0.418 WISE_W2
58542.59459988 14.904 0.343 WISE_W2
58542.59459988 14.76 0.089 WISE_W1
58542.72550295 14.939 0.11 WISE_W1
58542.72550295 14.499 0.207 WISE_W2
58542.8562788 14.876 0.129 WISE_W1
58542.8562788 14.448 0.21 WISE_W2
58542.98718196 14.358 0.189 WISE_W2
58542.98718196 14.504 0.081 WISE_W1
58543.05263347 14.692 0.24 WISE_W2
58543.05263347 14.754 0.084 WISE_W1
58543.11757572 14.67 0.281 WISE_W2
58543.11757572 14.819 0.087 WISE_W1
58543.18289991 14.105 0.242 WISE_W2
58543.18289991 14.748 0.095 WISE_W1
58543.18302727 14.801 0.301 WISE_W2
58543.18302727 14.734 0.099 WISE_W1
58543.24886082 14.301 0.26 WISE_W2
58543.24886082 14.613 0.078 WISE_W1
58543.31431238 14.317 0.204 WISE_W2
58543.31431238 14.495 0.096 WISE_W1
58543.44508814 14.461 0.076 WISE_W1
58543.44508814 14.547 0.248 WISE_W2
58543.44521545 14.224 0.259 WISE_W2
58543.44521545 14.643 0.079 WISE_W1
58543.57599125 14.594 0.079 WISE_W1
58543.57599125 14.35 0.223 WISE_W2
58752.28188108 14.831 0.295 WISE_W2
58752.28188108 14.893 0.094 WISE_W1
58752.28200839 14.844 0.299 WISE_W2
58752.28200839 14.86 0.131 WISE_W1
58752.41278422 14.615 0.291 WISE_W2
58752.41278422 14.676 0.086 WISE_W1
58752.54318176 14.696 0.081 WISE_W1
58752.54318176 14.407 0.213 WISE_W2
58752.60901541 14.658 0.082 WISE_W1
58752.60901541 14.388 0.223 WISE_W2
58752.67446701 11.499 0.035 WISE_W2
58752.67446701 14.481 0.316 WISE_W2
58752.67446701 14.618 0.083 WISE_W1
58752.73991867 14.851 0.091 WISE_W1
58752.73991867 14.107 0.17 WISE_W2
58752.80524292 13.976 0.246 WISE_W2
58752.80524292 14.581 0.083 WISE_W1
58752.87069457 14.522 0.259 WISE_W2
58752.87069457 14.61 0.079 WISE_W1
58753.00147053 14.866 0.113 WISE_W1
58753.00147053 14.5 0.282 WISE_W2
