MJD mag magerr band
57958.18406866 13.404 0.085 WISE_W2
57958.18406866 13.974 0.062 WISE_W1
57958.24952024 13.283 0.095 WISE_W2
57958.24952024 13.862 0.047 WISE_W1
57958.31497187 14.018 0.05 WISE_W1
57958.31497187 13.338 0.121 WISE_W2
57958.38042351 13.884 0.047 WISE_W1
57958.38042351 13.438 0.11 WISE_W2
57958.44587505 13.885 0.048 WISE_W1
57958.44587505 13.317 0.087 WISE_W2
57958.57677826 13.891 0.063 WISE_W1
57958.57677826 13.353 0.09 WISE_W2
57958.70780874 13.222 0.088 WISE_W2
57958.70780874 13.852 0.048 WISE_W1
58121.43197032 13.365 0.088 WISE_W2
58121.43197032 14.012 0.057 WISE_W1
58121.43209712 13.35 0.098 WISE_W2
58121.43209712 13.98 0.052 WISE_W1
58121.56287391 13.42 0.088 WISE_W2
58121.56287391 13.939 0.054 WISE_W1
58121.56300123 13.932 0.053 WISE_W1
58121.56300123 13.335 0.086 WISE_W2
58121.69390486 13.912 0.053 WISE_W1
58121.69390486 13.361 0.086 WISE_W2
58121.8248085 13.36 0.103 WISE_W2
58121.8248085 13.961 0.049 WISE_W1
58121.89026027 13.894 0.047 WISE_W1
58121.89026027 13.184 0.1 WISE_W2
58121.95571208 13.993 0.048 WISE_W1
58121.95571208 13.219 0.095 WISE_W2
58122.0211639 13.391 0.095 WISE_W2
58122.0211639 13.984 0.052 WISE_W1
58122.08661566 14.007 0.05 WISE_W1
58122.08661566 13.196 0.08 WISE_W2
58122.15206748 13.216 0.112 WISE_W2
58122.15206748 13.899 0.058 WISE_W1
58122.28297097 13.904 0.047 WISE_W1
58122.28297097 13.281 0.08 WISE_W2
58122.41387456 13.935 0.048 WISE_W1
58122.41387456 13.302 0.092 WISE_W2
58122.54477449 13.152 0.075 WISE_W2
58122.54477449 13.924 0.047 WISE_W1
58321.77822453 13.15 0.12 WISE_W2
58321.77822453 13.817 0.047 WISE_W1
58321.90912778 13.786 0.046 WISE_W1
58321.90912778 13.549 0.129 WISE_W2
58322.03990376 11.462 0.024 WISE_W1
58322.03990376 13.812 0.142 WISE_W2
58322.04003108 13.264 0.083 WISE_W2
58322.04003108 13.732 0.044 WISE_W1
58322.17080703 13.455 0.166 WISE_W2
58322.17080703 13.801 0.053 WISE_W1
58322.2362586 13.817 0.045 WISE_W1
58322.2362586 13.013 0.074 WISE_W2
58322.30171019 13.621 0.064 WISE_W1
58322.30171019 12.916 0.108 WISE_W2
58322.36716181 13.189 0.094 WISE_W2
58322.36716181 13.885 0.047 WISE_W1
58322.43261344 13.413 0.116 WISE_W2
58322.43261344 13.705 0.044 WISE_W1
58322.49806502 13.849 0.047 WISE_W1
58322.49806502 13.014 0.079 WISE_W2
58322.62884096 12.954 0.071 WISE_W2
58322.62884096 13.815 0.053 WISE_W1
58322.75974417 13.883 0.068 WISE_W1
58322.75974417 13.252 0.137 WISE_W2
58322.89064804 13.195 0.136 WISE_W2
58322.89064804 13.876 0.047 WISE_W1
58340.61013605 19.868 0.182 ATLAS_c
58342.57699955 19.615 0.174 ATLAS_o
58456.39730835 19.583 0.156 ATLAS_c
58456.41702225 19.682 0.167 ATLAS_c
58482.14108626 13.804 0.045 WISE_W1
58482.14108626 13.088 0.078 WISE_W2
58482.27237177 13.085 0.087 WISE_W2
58482.27237177 13.799 0.044 WISE_W1
58482.40327523 13.753 0.047 WISE_W1
58482.40327523 13.191 0.106 WISE_W2
58482.53366933 13.079 0.07 WISE_W2
58482.53366933 13.844 0.045 WISE_W1
58482.59963044 13.816 0.049 WISE_W1
58482.59963044 13.025 0.061 WISE_W2
58482.66495488 13.825 0.046 WISE_W1
58482.66495488 13.056 0.067 WISE_W2
58482.73040664 13.793 0.047 WISE_W1
58482.73040664 13.237 0.105 WISE_W2
58482.79585896 13.255 0.074 WISE_W2
58482.79585896 13.77 0.047 WISE_W1
58482.86131072 13.776 0.043 WISE_W1
58482.86131072 13.098 0.081 WISE_W2
58482.99221427 13.158 0.078 WISE_W2
58482.99221427 13.865 0.045 WISE_W1
58483.12299042 13.196 0.091 WISE_W2
58483.12299042 13.714 0.042 WISE_W1
58483.25389394 13.821 0.043 WISE_W1
58483.25389394 13.186 0.099 WISE_W2
58494.25386845 19.618 0.197 ATLAS_o
58668.57853065 20.04 0.153 ATLAS_c
58685.94717527 13.317 0.085 WISE_W2
58685.94717527 14.224 0.059 WISE_W1
58685.94730264 14.189 0.074 WISE_W1
58685.94730264 13.559 0.111 WISE_W2
58686.07807848 14.103 0.184 WISE_W2
58686.07807848 14.573 0.075 WISE_W1
58686.20885429 13.21 0.087 WISE_W2
58686.20885429 13.963 0.054 WISE_W1
58686.33975745 13.182 0.092 WISE_W2
58686.33975745 13.897 0.052 WISE_W1
58686.40508168 14.195 0.061 WISE_W1
58686.40508168 13.196 0.106 WISE_W2
58686.40520899 13.392 0.115 WISE_W2
58686.40520899 13.92 0.056 WISE_W1
58686.47053326 13.79 0.07 WISE_W1
58686.47053326 12.911 0.085 WISE_W2
58686.53598484 13.752 0.045 WISE_W1
58686.53598484 13.03 0.089 WISE_W2
58686.60143633 13.043 0.1 WISE_W2
58686.60143633 13.756 0.049 WISE_W1
58686.6667606 13.863 0.053 WISE_W1
58686.6667606 13.125 0.107 WISE_W2
58686.73221218 13.136 0.082 WISE_W2
58686.73221218 13.783 0.044 WISE_W1
58686.79766372 13.174 0.136 WISE_W2
58686.79766372 13.891 0.051 WISE_W1
58686.92843957 13.837 0.056 WISE_W1
58686.92843957 13.211 0.131 WISE_W2
58687.05921537 13.417 0.1 WISE_W2
58687.05921537 13.91 0.055 WISE_W1
58687.05934273 13.717 0.048 WISE_W1
58687.05934273 13.053 0.112 WISE_W2
58687.19011854 13.03 0.084 WISE_W2
58687.19011854 13.811 0.044 WISE_W1
58689.41470856 13.708 0.055 WISE_W1
58689.41470856 12.988 0.106 WISE_W2
58689.48003279 13.76 0.047 WISE_W1
58689.48003279 13.138 0.095 WISE_W2
58689.54548436 13.108 0.09 WISE_W2
58689.54548436 13.742 0.045 WISE_W1
58689.61093595 13.777 0.051 WISE_W1
58689.61093595 13.062 0.097 WISE_W2
58689.67638744 13.671 0.047 WISE_W1
58689.67638744 12.973 0.095 WISE_W2
58689.74171171 12.923 0.084 WISE_W2
58689.74171171 13.641 0.052 WISE_W1
58689.80716329 13.734 0.052 WISE_W1
58689.80716329 13.063 0.111 WISE_W2
58689.93793914 13.088 0.096 WISE_W2
58689.93793914 13.732 0.054 WISE_W1
58689.93806646 13.689 0.049 WISE_W1
58689.93806646 13.261 0.108 WISE_W2
58690.0688423 12.999 0.08 WISE_W2
58690.0688423 13.709 0.045 WISE_W1
58690.19961811 13.054 0.079 WISE_W2
58690.19961811 13.822 0.046 WISE_W1
58745.5769822234 20.4677 0.189163 PS_i
58778.4319113615 20.2427 0.0638556 PS_w
58778.4431617661 20.1343 0.0595679 PS_w
58778.4543398758 20.2111 0.0657002 PS_w
58778.4655012527 20.0854 0.0566939 PS_w
58846.38817557 13.141 0.085 WISE_W2
58846.38817557 13.707 0.042 WISE_W1
58846.51895169 13.703 0.053 WISE_W1
58846.51895169 13.267 0.11 WISE_W2
58846.64972777 13.873 0.057 WISE_W1
58846.64972777 13.148 0.071 WISE_W2
58846.7151795 13.807 0.042 WISE_W1
58846.7151795 13.219 0.076 WISE_W2
58846.78063125 13.822 0.049 WISE_W1
58846.78063125 13.088 0.068 WISE_W2
58846.84595567 13.817 0.048 WISE_W1
58846.84595567 13.194 0.079 WISE_W2
58846.84608304 13.764 0.045 WISE_W1
58846.84608304 13.17 0.075 WISE_W2
58846.91140737 13.792 0.043 WISE_W1
58846.91140737 13.234 0.102 WISE_W2
58846.97685917 12.98 0.085 WISE_W2
58846.97685917 13.717 0.048 WISE_W1
58847.04218354 13.16 0.079 WISE_W2
58847.04218354 13.759 0.045 WISE_W1
58847.0423109 13.142 0.071 WISE_W2
58847.0423109 13.697 0.051 WISE_W1
58847.10763529 12.938 0.085 WISE_W2
58847.10763529 13.774 0.049 WISE_W1
58847.23853873 13.101 0.125 WISE_W2
58847.23853873 13.708 0.042 WISE_W1
58847.36931485 13.053 0.1 WISE_W2
58847.36931485 13.789 0.044 WISE_W1
58847.50009097 13.191 0.071 WISE_W2
58847.50009097 13.81 0.044 WISE_W1
58850.30414295 19.805 0.193 ATLAS_o
58853.19031841 13.734 0.043 WISE_W1
58853.19031841 13.166 0.101 WISE_W2
58854.24886145 19.292 0.195 ATLAS_o
58876.25276465 -17.687 0.03 ATLAS_o
58876.25416905 -17.674 0.042 ATLAS_o
58876.28563335 -17.75 0.032 ATLAS_o
58878.22251595 19.245 0.167 ATLAS_o
58893.62189809978 21.049279656341987 0.15006353477870005 ZTF_r
58894.6027199002 21.07430424221026 0.11724218443986555 ZTF_g
58895.675162000116 20.716250331207412 0.0986028765728127 ZTF_r
59053.13542553 13.73 0.044 WISE_W1
59053.13542553 13.141 0.106 WISE_W2
59053.26671066 12.924 0.076 WISE_W2
59053.26671066 13.8 0.054 WISE_W1
59053.39748654 13.807 0.051 WISE_W1
59053.39748654 13.209 0.109 WISE_W2
59053.52826236 13.376 0.183 WISE_W2
59053.52826236 13.753 0.059 WISE_W1
