MJD mag magerr band
56977.26778571 13.063 0.03 WISE_W1
56977.26778571 12.789 0.061 WISE_W2
56977.39919862 12.988 0.034 WISE_W1
56977.39919862 12.784 0.053 WISE_W2
56977.39932594 12.995 0.035 WISE_W1
56977.39932594 12.787 0.059 WISE_W2
57143.58148887 12.498 0.051 WISE_W2
57143.58148887 12.795 0.027 WISE_W1
57143.71277451 12.769 0.029 WISE_W1
57143.71277451 12.597 0.063 WISE_W2
57143.84406015 12.784 0.031 WISE_W1
57143.84406015 12.429 0.056 WISE_W2
57143.90963932 12.46 0.046 WISE_W2
57143.90963932 12.816 0.03 WISE_W1
57143.97534584 12.594 0.063 WISE_W2
57143.97534584 12.795 0.028 WISE_W1
57144.04092501 12.377 0.051 WISE_W2
57144.04092501 12.792 0.028 WISE_W1
57144.10650422 12.756 0.029 WISE_W1
57144.10650422 12.456 0.053 WISE_W2
57144.10663154 12.478 0.055 WISE_W2
57144.10663154 12.787 0.031 WISE_W1
57144.17221066 12.812 0.029 WISE_W1
57144.17221066 12.461 0.054 WISE_W2
57144.23778983 12.797 0.03 WISE_W1
57144.23778983 12.471 0.046 WISE_W2
57144.30349635 12.808 0.029 WISE_W1
57144.30349635 12.44 0.058 WISE_W2
57144.36907552 12.383 0.054 WISE_W2
57144.36907552 12.843 0.03 WISE_W1
57144.434782 12.759 0.028 WISE_W1
57144.434782 12.486 0.058 WISE_W2
57144.50036116 12.513 0.063 WISE_W2
57144.50036116 12.748 0.026 WISE_W1
57144.56594023 12.451 0.048 WISE_W2
57144.56594023 12.827 0.032 WISE_W1
57144.56606759 12.758 0.03 WISE_W1
57144.56606759 12.469 0.046 WISE_W2
57144.63164671 12.775 0.026 WISE_W1
57144.63164671 12.526 0.046 WISE_W2
57144.69722588 12.479 0.046 WISE_W2
57144.69722588 12.881 0.032 WISE_W1
57144.76293241 12.757 0.027 WISE_W1
57144.76293241 12.409 0.054 WISE_W2
57144.82851157 12.728 0.028 WISE_W1
57144.82851157 12.486 0.048 WISE_W2
57144.89421806 12.43 0.057 WISE_W2
57144.89421806 12.776 0.027 WISE_W1
57144.95979722 12.413 0.05 WISE_W2
57144.95979722 12.832 0.028 WISE_W1
57145.02550375 12.453 0.05 WISE_W2
57145.02550375 12.785 0.029 WISE_W1
57145.09108292 12.414 0.046 WISE_W2
57145.09108292 12.734 0.029 WISE_W1
57145.15666207 12.421 0.044 WISE_W2
57145.15666207 12.757 0.028 WISE_W1
57145.22236851 12.799 0.028 WISE_W1
57145.22236851 12.498 0.054 WISE_W2
57145.35365416 12.404 0.052 WISE_W2
57145.35365416 12.786 0.028 WISE_W1
57145.4849398 12.488 0.043 WISE_W2
57145.4849398 12.753 0.031 WISE_W1
57145.61609803 12.453 0.041 WISE_W2
57145.61609803 12.777 0.029 WISE_W1
57145.61622541 12.749 0.036 WISE_W1
57145.61622541 12.434 0.046 WISE_W2
57337.57880094 12.838 0.034 WISE_W1
57337.57880094 12.571 0.049 WISE_W2
57337.70995933 12.508 0.044 WISE_W2
57337.70995933 12.932 0.029 WISE_W1
57337.84111777 15.729 0.182 WISE_W1
57337.84111777 12.589 0.052 WISE_W2
57337.84111777 12.932 0.028 WISE_W1
57337.90669696 12.886 0.027 WISE_W1
57337.90669696 12.602 0.059 WISE_W2
57337.9722762 12.919 0.027 WISE_W1
57337.9722762 12.5 0.063 WISE_W2
57338.03785544 12.536 0.045 WISE_W2
57338.03785544 12.858 0.027 WISE_W1
57338.23459308 12.621 0.052 WISE_W2
57338.23459308 12.885 0.028 WISE_W1
57338.30017227 12.95 0.028 WISE_W1
57338.30017227 12.562 0.05 WISE_W2
57338.36575147 12.594 0.049 WISE_W2
57338.36575147 12.905 0.032 WISE_W1
57338.49690991 12.565 0.053 WISE_W2
57338.49690991 12.918 0.028 WISE_W1
57338.5624891 12.909 0.027 WISE_W1
57338.5624891 12.539 0.055 WISE_W2
57338.62806835 12.92 0.036 WISE_W1
57338.62806835 12.465 0.049 WISE_W2
57338.69364753 12.589 0.048 WISE_W2
57338.69364753 12.938 0.028 WISE_W1
57338.75922678 12.896 0.03 WISE_W1
57338.75922678 12.572 0.049 WISE_W2
57338.82480597 12.528 0.051 WISE_W2
57338.82480597 12.886 0.029 WISE_W1
57338.89038516 12.576 0.05 WISE_W2
57338.89038516 12.84 0.027 WISE_W1
57338.95596441 12.489 0.044 WISE_W2
57338.95596441 12.931 0.033 WISE_W1
57339.0215436 12.924 0.029 WISE_W1
57339.0215436 12.532 0.048 WISE_W2
57339.08712285 12.908 0.038 WISE_W1
57339.08712285 12.578 0.06 WISE_W2
57339.21828128 12.893 0.034 WISE_W1
57339.21828128 12.485 0.048 WISE_W2
57339.34943968 12.529 0.049 WISE_W2
57339.34943968 12.888 0.029 WISE_W1
57502.43974293 12.571 0.045 WISE_W2
57502.43974293 12.917 0.034 WISE_W1
57502.43987034 12.862 0.03 WISE_W1
57502.43987034 12.529 0.044 WISE_W2
57502.57090124 12.57 0.063 WISE_W2
57502.57090124 12.865 0.031 WISE_W1
57502.70193219 12.868 0.032 WISE_W1
57502.70193219 12.588 0.055 WISE_W2
57502.83296318 12.603 0.062 WISE_W2
57502.83296318 12.938 0.034 WISE_W1
57502.8985424 12.854 0.031 WISE_W1
57502.8985424 12.555 0.052 WISE_W2
57502.96399424 12.545 0.059 WISE_W2
57502.96399424 12.88 0.028 WISE_W1
57503.02957339 12.424 0.044 WISE_W2
57503.02957339 12.839 0.027 WISE_W1
57503.09515255 12.529 0.047 WISE_W2
57503.09515255 12.88 0.031 WISE_W1
57503.16060434 12.854 0.027 WISE_W1
57503.16060434 12.537 0.048 WISE_W2
57503.2261835 12.556 0.068 WISE_W2
57503.2261835 12.892 0.029 WISE_W1
57503.29163529 12.589 0.05 WISE_W2
57503.29163529 12.856 0.031 WISE_W1
57503.35721502 12.492 0.047 WISE_W2
57503.35721502 12.905 0.033 WISE_W1
57503.42266682 12.908 0.031 WISE_W1
57503.42266682 12.57 0.046 WISE_W2
57503.42279418 12.565 0.046 WISE_W2
57503.42279418 12.919 0.031 WISE_W1
57503.48824597 12.905 0.027 WISE_W1
57503.48824597 12.389 0.06 WISE_W2
57503.55382517 12.583 0.044 WISE_W2
57503.55382517 12.867 0.029 WISE_W1
57503.61927697 12.545 0.053 WISE_W2
57503.61927697 13.004 0.03 WISE_W1
57503.68485612 12.941 0.029 WISE_W1
57503.68485612 12.571 0.07 WISE_W2
57503.75030792 12.895 0.028 WISE_W1
57503.75030792 12.437 0.042 WISE_W2
57503.75043523 12.929 0.036 WISE_W1
57503.75043523 12.545 0.047 WISE_W2
57503.81588707 12.52 0.046 WISE_W2
57503.81588707 12.879 0.027 WISE_W1
57503.88146627 12.483 0.044 WISE_W2
57503.88146627 12.9 0.027 WISE_W1
57503.94691811 12.864 0.026 WISE_W1
57503.94691811 12.592 0.052 WISE_W2
57504.01249287 12.863 0.027 WISE_W1
57504.01249287 12.573 0.046 WISE_W2
57504.07794468 12.941 0.034 WISE_W1
57504.07794468 12.534 0.041 WISE_W2
57504.07807199 12.929 0.033 WISE_W1
57504.07807199 12.551 0.046 WISE_W2
57504.14352375 12.461 0.04 WISE_W2
57504.14352375 12.886 0.027 WISE_W1
57504.20910286 12.956 0.027 WISE_W1
57504.20910286 12.544 0.043 WISE_W2
57504.34013378 12.539 0.047 WISE_W2
57504.34013378 12.896 0.027 WISE_W1
57504.47116465 12.849 0.026 WISE_W1
57504.47116465 12.602 0.047 WISE_W2
57701.67465336 12.382 0.04 WISE_W2
57701.67465336 12.838 0.027 WISE_W1
57701.8056844 12.389 0.05 WISE_W2
57701.8056844 12.81 0.028 WISE_W1
57701.93671544 12.369 0.043 WISE_W2
57701.93671544 12.8 0.027 WISE_W1
57702.06774649 12.369 0.043 WISE_W2
57702.06774649 12.8 0.029 WISE_W1
57702.19865017 12.864 0.031 WISE_W1
57702.19865017 12.454 0.043 WISE_W2
57702.19877749 12.813 0.032 WISE_W1
57702.26422933 12.401 0.048 WISE_W2
57702.26422933 12.753 0.03 WISE_W1
57702.32968117 12.833 0.03 WISE_W1
57702.32968117 12.439 0.048 WISE_W2
57702.39526094 12.866 0.028 WISE_W1
57702.39526094 12.429 0.048 WISE_W2
57702.46071282 12.523 0.08 WISE_W2
57702.46071282 12.812 0.03 WISE_W1
57702.59174382 12.833 0.035 WISE_W1
57702.59174382 12.427 0.049 WISE_W2
57702.65732303 12.834 0.028 WISE_W1
57702.65732303 12.423 0.048 WISE_W2
57702.72277487 12.416 0.045 WISE_W2
57702.72277487 12.805 0.028 WISE_W1
57702.78835407 12.427 0.045 WISE_W2
57702.78835407 12.808 0.028 WISE_W1
57702.85380596 12.446 0.051 WISE_W2
57702.85380596 12.841 0.033 WISE_W1
57702.91925775 12.375 0.047 WISE_W2
57702.91925775 12.845 0.038 WISE_W1
57702.98483696 12.377 0.049 WISE_W2
57702.98483696 12.781 0.031 WISE_W1
57703.0502888 12.854 0.028 WISE_W1
57703.0502888 12.466 0.057 WISE_W2
57703.18131984 12.818 0.031 WISE_W1
57703.18131984 12.447 0.046 WISE_W2
57703.24677168 12.785 0.031 WISE_W1
57703.24677168 12.375 0.058 WISE_W2
57703.31235084 12.802 0.031 WISE_W1
57703.31235084 12.297 0.047 WISE_W2
57703.44338193 12.834 0.031 WISE_W1
57703.44338193 12.445 0.052 WISE_W2
57703.57428557 12.806 0.032 WISE_W1
57703.57428557 12.448 0.047 WISE_W2
57703.70531656 12.368 0.042 WISE_W2
57703.70531656 12.847 0.028 WISE_W1
57862.97354434 12.542 0.028 WISE_W1
57862.97354434 12.132 0.038 WISE_W2
57863.10444793 12.589 0.026 WISE_W1
57863.10444793 12.038 0.04 WISE_W2
57863.2353515 12.108 0.04 WISE_W2
57863.2353515 12.559 0.028 WISE_W1
57863.36638236 12.063 0.042 WISE_W2
57863.36638236 12.59 0.026 WISE_W1
57863.43183413 12.561 0.025 WISE_W1
57863.43183413 12.037 0.045 WISE_W2
57863.49728595 12.573 0.032 WISE_W1
57863.49728595 11.971 0.042 WISE_W2
57863.56273766 12.576 0.029 WISE_W1
57863.56273766 12.125 0.043 WISE_W2
57863.62831679 12.069 0.039 WISE_W2
57863.62831679 12.575 0.027 WISE_W1
57863.69376861 12.61 0.027 WISE_W1
57863.69376861 11.997 0.04 WISE_W2
57863.75922043 12.067 0.046 WISE_W2
57863.75922043 12.586 0.026 WISE_W1
57863.8246722 12.04 0.04 WISE_W2
57863.8246722 12.54 0.028 WISE_W1
57863.89012397 12.049 0.038 WISE_W2
57863.89012397 12.6 0.032 WISE_W1
57863.9557031 12.564 0.026 WISE_W1
57863.9557031 12.091 0.044 WISE_W2
57864.02115492 11.995 0.039 WISE_W2
57864.02115492 12.598 0.025 WISE_W1
57864.08660672 12.068 0.04 WISE_W2
57864.08660672 12.521 0.034 WISE_W1
57864.15205854 12.101 0.059 WISE_W2
57864.15205854 12.567 0.027 WISE_W1
57864.21751027 12.567 0.032 WISE_W1
